stimulus_set,question_type,sample_id,image_path,filename,figure_type,figure_rotation,number_rotation,number_position_x,number_position_y,number_location_x,number_location_y,relative_location,number_appearance_type,number_appearance,target,model_answer,model
level_2_rotations,visual,level_2_rotations_257_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0257_front.jpg,level_2_rot_image_0257_front.jpg,arrowman_1,70.0,70.0,250,81,right,top,front,figure_perspective,E,e,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_258_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0258_front.jpg,level_2_rot_image_0258_front.jpg,arrowman_1,70.0,70.0,203,99,right,top,front,figure_perspective,E,e,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_259_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0259_front.jpg,level_2_rot_image_0259_front.jpg,arrowman_1,70.0,70.0,306,68,right,top,front,figure_perspective,E,e,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_260_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0260_front.jpg,level_2_rot_image_0260_front.jpg,arrowman_1,70.0,160.0,198,27,right,top,front,figure_perspective,W,w,M,openai/o4-mini
level_2_rotations,visual,level_2_rotations_261_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0261_front.jpg,level_2_rot_image_0261_front.jpg,arrowman_1,70.0,160.0,226,152,right,top,front,figure_perspective,W,w,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_262_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0262_front.jpg,level_2_rot_image_0262_front.jpg,arrowman_1,70.0,160.0,219,65,right,top,front,figure_perspective,W,w,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_263_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0263_front.jpg,level_2_rot_image_0263_front.jpg,arrowman_1,70.0,160.0,227,45,right,top,front,figure_perspective,W,w,M,openai/o4-mini
level_2_rotations,visual,level_2_rotations_264_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0264_front.jpg,level_2_rot_image_0264_front.jpg,arrowman_1,70.0,160.0,252,45,right,top,front,figure_perspective,W,w,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_265_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0265_front.jpg,level_2_rot_image_0265_front.jpg,arrowman_1,70.0,160.0,334,38,right,top,front,figure_perspective,W,w,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_266_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0266_front.jpg,level_2_rot_image_0266_front.jpg,arrowman_1,70.0,160.0,320,63,right,top,front,figure_perspective,W,w,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_267_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0267_front.jpg,level_2_rot_image_0267_front.jpg,arrowman_1,70.0,160.0,206,73,right,top,front,figure_perspective,W,w,M,openai/o4-mini
level_2_rotations,visual,level_2_rotations_268_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0268_front.jpg,level_2_rot_image_0268_front.jpg,arrowman_1,70.0,160.0,245,128,right,top,front,figure_perspective,W,w,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_269_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0269_front.jpg,level_2_rot_image_0269_front.jpg,arrowman_1,70.0,160.0,251,79,right,top,front,figure_perspective,W,w,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_270_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0270_front.jpg,level_2_rot_image_0270_front.jpg,arrowman_1,70.0,250.0,229,74,right,top,front,figure_perspective,3,3,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_271_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0271_front.jpg,level_2_rot_image_0271_front.jpg,arrowman_1,70.0,250.0,332,28,right,top,front,figure_perspective,3,3,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_272_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0272_front.jpg,level_2_rot_image_0272_front.jpg,arrowman_1,70.0,250.0,216,123,right,top,front,figure_perspective,3,3,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_273_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0273_front.jpg,level_2_rot_image_0273_front.jpg,arrowman_1,70.0,250.0,251,128,right,top,front,figure_perspective,3,3,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_274_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0274_front.jpg,level_2_rot_image_0274_front.jpg,arrowman_1,70.0,250.0,194,107,right,top,front,figure_perspective,3,3,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_275_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0275_front.jpg,level_2_rot_image_0275_front.jpg,arrowman_1,70.0,250.0,239,70,right,top,front,figure_perspective,3,3,3,openai/o4-mini
level_2_rotations,visual,level_2_rotations_276_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0276_front.jpg,level_2_rot_image_0276_front.jpg,arrowman_1,70.0,250.0,222,56,right,top,front,figure_perspective,3,3,3,openai/o4-mini
level_2_rotations,visual,level_2_rotations_277_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0277_front.jpg,level_2_rot_image_0277_front.jpg,arrowman_1,70.0,250.0,188,62,left,top,front,figure_perspective,3,3,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_278_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0278_front.jpg,level_2_rot_image_0278_front.jpg,arrowman_1,70.0,250.0,296,76,right,top,front,figure_perspective,3,3,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_279_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0279_front.jpg,level_2_rot_image_0279_front.jpg,arrowman_1,70.0,250.0,199,26,right,top,front,figure_perspective,3,3,3,openai/o4-mini
level_2_rotations,visual,level_2_rotations_280_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0280_front.jpg,level_2_rot_image_0280_front.jpg,arrowman_1,80.0,350.0,222,89,right,top,front,figure_perspective,M,m,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_281_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0281_front.jpg,level_2_rot_image_0281_front.jpg,arrowman_1,80.0,350.0,218,120,right,top,front,figure_perspective,M,m,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_282_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0282_front.jpg,level_2_rot_image_0282_front.jpg,arrowman_1,80.0,350.0,293,70,right,top,front,figure_perspective,M,m,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_283_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0283_front.jpg,level_2_rot_image_0283_front.jpg,arrowman_1,80.0,350.0,200,32,right,top,front,figure_perspective,M,m,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_284_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0284_front.jpg,level_2_rot_image_0284_front.jpg,arrowman_1,80.0,350.0,184,72,left,top,front,figure_perspective,M,m,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_285_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0285_front.jpg,level_2_rot_image_0285_front.jpg,arrowman_1,80.0,350.0,205,69,right,top,front,figure_perspective,M,m,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_286_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0286_front.jpg,level_2_rot_image_0286_front.jpg,arrowman_1,80.0,350.0,234,140,right,top,front,figure_perspective,M,m,M,openai/o4-mini
level_2_rotations,visual,level_2_rotations_287_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0287_front.jpg,level_2_rot_image_0287_front.jpg,arrowman_1,80.0,350.0,223,127,right,top,front,figure_perspective,M,m,M,openai/o4-mini
level_2_rotations,visual,level_2_rotations_288_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0288_front.jpg,level_2_rot_image_0288_front.jpg,arrowman_1,80.0,350.0,230,130,right,top,front,figure_perspective,M,m,M,openai/o4-mini
level_2_rotations,visual,level_2_rotations_289_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0289_front.jpg,level_2_rot_image_0289_front.jpg,arrowman_1,80.0,350.0,190,114,left,top,front,figure_perspective,M,m,M,openai/o4-mini
level_2_rotations,visual,level_2_rotations_290_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0290_front.jpg,level_2_rot_image_0290_front.jpg,arrowman_1,80.0,80.0,228,101,right,top,front,figure_perspective,E,e,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_291_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0291_front.jpg,level_2_rot_image_0291_front.jpg,arrowman_1,80.0,80.0,280,36,right,top,front,figure_perspective,E,e,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_292_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0292_front.jpg,level_2_rot_image_0292_front.jpg,arrowman_1,80.0,80.0,269,92,right,top,front,figure_perspective,E,e,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_293_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0293_front.jpg,level_2_rot_image_0293_front.jpg,arrowman_1,80.0,80.0,212,142,right,top,front,figure_perspective,E,e,M,openai/o4-mini
level_2_rotations,visual,level_2_rotations_294_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0294_front.jpg,level_2_rot_image_0294_front.jpg,arrowman_1,80.0,80.0,217,147,right,top,front,figure_perspective,E,e,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_295_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0295_front.jpg,level_2_rot_image_0295_front.jpg,arrowman_1,80.0,80.0,194,88,right,top,front,figure_perspective,E,e,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_296_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0296_front.jpg,level_2_rot_image_0296_front.jpg,arrowman_1,80.0,80.0,196,133,right,top,front,figure_perspective,E,e,M,openai/o4-mini
level_2_rotations,visual,level_2_rotations_297_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0297_front.jpg,level_2_rot_image_0297_front.jpg,arrowman_1,80.0,80.0,192,145,left,top,front,figure_perspective,E,e,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_298_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0298_front.jpg,level_2_rot_image_0298_front.jpg,arrowman_1,80.0,80.0,215,156,right,top,front,figure_perspective,E,e,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_299_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0299_front.jpg,level_2_rot_image_0299_front.jpg,arrowman_1,80.0,80.0,257,111,right,top,front,figure_perspective,E,e,M,openai/o4-mini
level_2_rotations,visual,level_2_rotations_300_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0300_front.jpg,level_2_rot_image_0300_front.jpg,arrowman_1,80.0,170.0,190,54,left,top,front,figure_perspective,W,w,M,openai/o4-mini
level_2_rotations,visual,level_2_rotations_301_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0301_front.jpg,level_2_rot_image_0301_front.jpg,arrowman_1,80.0,170.0,255,90,right,top,front,figure_perspective,W,w,M,openai/o4-mini
level_2_rotations,visual,level_2_rotations_302_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0302_front.jpg,level_2_rot_image_0302_front.jpg,arrowman_1,80.0,170.0,253,39,right,top,front,figure_perspective,W,w,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_303_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0303_front.jpg,level_2_rot_image_0303_front.jpg,arrowman_1,80.0,170.0,227,102,right,top,front,figure_perspective,W,w,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_304_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0304_front.jpg,level_2_rot_image_0304_front.jpg,arrowman_1,80.0,170.0,188,117,left,top,front,figure_perspective,W,w,M,openai/o4-mini
level_2_rotations,visual,level_2_rotations_305_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0305_front.jpg,level_2_rot_image_0305_front.jpg,arrowman_1,80.0,170.0,205,137,right,top,front,figure_perspective,W,w,M,openai/o4-mini
level_2_rotations,visual,level_2_rotations_306_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0306_front.jpg,level_2_rot_image_0306_front.jpg,arrowman_1,80.0,170.0,261,52,right,top,front,figure_perspective,W,w,M,openai/o4-mini
level_2_rotations,visual,level_2_rotations_307_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0307_front.jpg,level_2_rot_image_0307_front.jpg,arrowman_1,80.0,170.0,192,136,left,top,front,figure_perspective,W,w,M,openai/o4-mini
level_2_rotations,visual,level_2_rotations_308_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0308_front.jpg,level_2_rot_image_0308_front.jpg,arrowman_1,80.0,170.0,242,98,right,top,front,figure_perspective,W,w,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_309_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0309_front.jpg,level_2_rot_image_0309_front.jpg,arrowman_1,80.0,170.0,192,74,left,top,front,figure_perspective,W,w,M,openai/o4-mini
level_2_rotations,visual,level_2_rotations_310_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0310_front.jpg,level_2_rot_image_0310_front.jpg,arrowman_1,80.0,260.0,223,59,right,top,front,figure_perspective,3,3,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_311_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0311_front.jpg,level_2_rot_image_0311_front.jpg,arrowman_1,80.0,260.0,202,91,right,top,front,figure_perspective,3,3,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_312_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0312_front.jpg,level_2_rot_image_0312_front.jpg,arrowman_1,80.0,260.0,312,38,right,top,front,figure_perspective,3,3,3,openai/o4-mini
level_2_rotations,visual,level_2_rotations_313_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0313_front.jpg,level_2_rot_image_0313_front.jpg,arrowman_1,80.0,260.0,183,66,left,top,front,figure_perspective,3,3,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_314_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0314_front.jpg,level_2_rot_image_0314_front.jpg,arrowman_1,80.0,260.0,281,26,right,top,front,figure_perspective,3,3,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_315_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0315_front.jpg,level_2_rot_image_0315_front.jpg,arrowman_1,80.0,260.0,315,19,right,top,front,figure_perspective,3,3,3,openai/o4-mini
level_2_rotations,visual,level_2_rotations_316_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0316_front.jpg,level_2_rot_image_0316_front.jpg,arrowman_1,80.0,260.0,228,44,right,top,front,figure_perspective,3,3,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_317_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0317_front.jpg,level_2_rot_image_0317_front.jpg,arrowman_1,80.0,260.0,167,83,left,top,front,figure_perspective,3,3,3,openai/o4-mini
level_2_rotations,visual,level_2_rotations_318_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0318_front.jpg,level_2_rot_image_0318_front.jpg,arrowman_1,80.0,260.0,214,66,right,top,front,figure_perspective,3,3,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_319_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0319_front.jpg,level_2_rot_image_0319_front.jpg,arrowman_1,80.0,260.0,185,144,left,top,front,figure_perspective,3,3,E,openai/o4-mini
level_2_rotations,visual,level_2_rotations_320_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0320_front.jpg,level_2_rot_image_0320_front.jpg,arrowman_1,90.0,0.0,234,30,right,top,front,figure_perspective,M,m,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_321_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0321_front.jpg,level_2_rot_image_0321_front.jpg,arrowman_1,90.0,0.0,178,103,left,top,front,figure_perspective,M,m,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_322_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0322_front.jpg,level_2_rot_image_0322_front.jpg,arrowman_1,90.0,0.0,214,97,right,top,front,figure_perspective,M,m,M,openai/o4-mini
level_2_rotations,visual,level_2_rotations_323_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0323_front.jpg,level_2_rot_image_0323_front.jpg,arrowman_1,90.0,0.0,208,98,right,top,front,figure_perspective,M,m,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_324_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0324_front.jpg,level_2_rot_image_0324_front.jpg,arrowman_1,90.0,0.0,168,127,left,top,front,figure_perspective,M,m,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_325_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0325_front.jpg,level_2_rot_image_0325_front.jpg,arrowman_1,90.0,0.0,118,40,left,top,front,figure_perspective,M,m,M,openai/o4-mini
level_2_rotations,visual,level_2_rotations_326_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0326_front.jpg,level_2_rot_image_0326_front.jpg,arrowman_1,90.0,0.0,198,35,right,top,front,figure_perspective,M,m,M,openai/o4-mini
level_2_rotations,visual,level_2_rotations_327_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0327_front.jpg,level_2_rot_image_0327_front.jpg,arrowman_1,90.0,0.0,209,134,right,top,front,figure_perspective,M,m,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_328_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0328_front.jpg,level_2_rot_image_0328_front.jpg,arrowman_1,90.0,0.0,166,72,left,top,front,figure_perspective,M,m,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_329_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0329_front.jpg,level_2_rot_image_0329_front.jpg,arrowman_1,90.0,0.0,253,46,right,top,front,figure_perspective,M,m,W,openai/o4-mini
level_2_rotations,visual,level_2_rotations_330_visual,datasets/level_2_m_rotations_x10/images/level_2_rot_image_0330_front.jpg,level_2_rot_image_0330_front.jpg,arrowman_1,90.0,90.0,237,32,right,top,front,figure_perspective,E,e,M,openai/o4-mini
